IDAdicionalAplicado,IDProtocolo,IDAdicional,IDObraSocial,MontoFijo,PorcentajeSP
73954,48114,1,76,360,0
73955,48114,2,76,0,0
73956,48114,3,76,0,0
73957,48115,1,7,50,0
73958,48115,2,7,0,0
73959,48115,3,7,0,0
73960,48116,1,1,50,0
73961,48116,2,1,0,0
73962,48116,3,1,0,0
73963,48117,1,7,50,0
73964,48117,2,62,0,0
73965,48117,3,62,0,0
73966,48118,1,101,448,0
73967,48118,2,101,0,0
73968,48118,3,101,0,0
73969,48119,1,41,0,0
73970,48119,2,41,0,0
73971,48119,3,41,0,0
73972,48120,1,41,0,0
73973,48120,2,41,0,0
73974,48120,3,41,0,0
73975,48121,1,82,443,0
73976,48122,1,46,0,0
73977,48124,1,82,443,0
73978,48125,1,120,230.1,0
73979,48127,1,120,230.1,0
73980,48128,1,120,230.1,0
73981,48129,1,78,50,0
73982,48130,1,120,230.1,0
73983,48131,1,120,230.1,0
73984,48132,1,120,230.1,0
73985,48133,1,120,230.1,0
73986,48134,1,120,230.1,0
73987,48135,1,6,0,0
73988,48136,1,120,230.1,0
73989,48137,1,120,230.1,0
73990,48138,1,120,230.1,0
73991,48139,1,120,230.1,0
73992,48140,1,120,230.1,0
73993,48141,1,120,230.1,0
73994,48142,1,120,230.1,0
73995,48143,1,1,50,0
73996,48144,1,120,230.1,0
73997,48145,1,120,230.1,0
73998,48146,1,120,230.1,0
73999,48147,1,120,230.1,0
74000,48148,1,83,852,0
74001,48149,1,7,50,0
74002,48150,1,101,448,0
74003,48151,1,46,0,0
74004,48152,1,7,50,0
74005,48153,1,78,50,0
74006,48154,1,7,50,0
74007,48155,1,7,50,0
74008,48156,1,43,0,0
74009,48157,1,83,852,0
74010,48158,1,83,852,0
74011,48159,1,83,852,0
74012,48160,1,56,0,0
74013,48161,1,56,0,0
74014,48162,1,56,0,0
74015,48163,1,56,0,0
74016,48164,1,56,0,0
74017,48165,1,56,0,0
74018,48166,1,56,0,0
74019,48167,1,56,0,0
74020,48168,1,83,852,0
74021,48169,1,83,852,0
74022,48170,1,56,0,0
74023,48171,1,56,0,0
74024,48172,1,56,0,0
74025,48173,1,56,0,0
74026,48174,1,56,0,0
74027,48175,1,1,50,0
74028,48176,1,83,852,0
74029,48177,1,83,852,0
74030,48178,1,83,852,0
74031,48179,1,81,0,0
74032,48180,1,83,852,0
74033,48181,1,83,852,0
74034,48182,1,83,852,0
74035,48183,1,41,0,0
74036,48184,1,4,814,0
74037,48185,1,57,0,0
74038,48186,1,76,360,0
74039,48187,1,55,0,0
74040,48188,1,53,50,0
74041,48189,1,2,0,0
74042,48190,1,135,50,0
74043,48191,1,51,0,0
74044,48192,1,70,0,0
74045,48193,1,135,50,0
74046,48194,1,135,50,0
74047,48195,1,51,0,0
74048,48196,1,46,0,0
74049,48197,1,83,852,0
74050,48198,1,83,852,0
74051,48198,2,2,0,0
74052,48198,3,2,0,0
74053,48199,1,83,852,0
74054,48199,2,83,0,0
74055,48199,3,83,300,0
74056,48200,1,83,852,0
74057,48200,2,7,0,0
74058,48200,3,7,0,0
74059,48201,1,44,50,0
74060,48201,2,44,0,0
74061,48201,3,44,0,0
74062,48202,1,4,814,0
74063,48202,2,4,0,0
74064,48202,3,4,0,0
74065,48203,1,101,448,0
74066,48203,2,101,0,0
74067,48203,3,101,0,0
74068,48204,1,4,814,0
74069,48204,2,4,0,0
74070,48204,3,4,0,0
74071,48205,1,120,230.1,0
74072,48205,2,120,0,0
74073,48205,3,120,0,0
74074,48206,1,120,230.1,0
74075,48206,2,120,0,0
74076,48206,3,120,0,0
74077,48207,1,120,230.1,0
74078,48207,2,120,0,0
74079,48207,3,120,0,0
74080,48208,1,120,230.1,0
74081,48208,2,120,0,0
74082,48208,3,120,0,0
74083,48209,1,120,230.1,0
74084,48209,2,120,0,0
74085,48209,3,120,0,0
74086,48210,1,7,50,0
74087,48210,2,7,0,0
74088,48210,3,7,0,0
74089,48211,1,120,230.1,0
74090,48211,2,120,0,0
74091,48211,3,120,0,0
74092,48212,1,120,230.1,0
74093,48212,2,120,0,0
74094,48212,3,120,0,0
74095,48213,1,120,230.1,0
74096,48213,2,120,0,0
74097,48213,3,120,0,0
74098,48214,1,120,230.1,0
74099,48214,2,120,0,0
74100,48214,3,120,0,0
74101,48216,1,83,852,0
74102,48216,2,83,0,0
74103,48216,3,83,300,0
74104,48217,1,83,852,0
74105,48217,2,83,0,0
74106,48217,3,83,300,0
74107,48219,1,120,230.1,0
74108,48219,2,120,0,0
74109,48219,3,120,0,0
74110,48220,1,120,230.1,0
74111,48220,2,120,0,0
74112,48220,3,120,0,0
74113,48221,1,120,230.1,0
74114,48221,2,120,0,0
74115,48221,3,120,0,0
74116,48222,1,120,230.1,0
74117,48222,2,120,0,0
74118,48222,3,120,0,0
74119,48223,1,120,230.1,0
74120,48223,2,120,0,0
74121,48223,3,120,0,0
74122,48224,1,120,230.1,0
74123,48224,2,120,0,0
74124,48224,3,120,0,0
74125,48225,1,120,230.1,0
74126,48225,2,2,0,0
74127,48225,3,2,0,0
74128,48226,1,7,50,0
74129,48226,2,7,0,0
74130,48226,3,7,0,0
74131,48227,1,7,50,0
74132,48227,2,7,0,0
74133,48227,3,7,0,0
74134,48228,1,49,50,0
74135,48228,2,49,0,0
74136,48228,3,49,0,0
74137,48229,1,83,852,0
74138,48229,2,83,0,0
74139,48229,3,83,300,0
74140,48230,1,82,443,0
74141,48230,2,82,0,0
74142,48230,3,82,0,0
74143,48231,1,4,814,0
74144,48231,2,4,0,0
74145,48231,3,4,0,0
74146,48232,1,82,443,0
74147,48232,2,82,0,0
74148,48232,3,82,0,0
74149,48233,1,82,443,0
74150,48233,2,82,0,0
74151,48233,3,82,0,0
74152,48234,1,7,50,0
74153,48234,2,7,0,0
74154,48234,3,7,0,0
74155,48235,1,82,443,0
74156,48235,2,82,0,0
74157,48235,3,82,0,0
74158,48236,1,7,50,0
74159,48236,2,7,0,0
74160,48236,3,7,0,0
74161,48237,1,82,443,0
74162,48238,1,4,814,0
74163,48239,1,1,50,0
74164,48240,1,7,50,0
74165,48241,1,1,50,0
74166,48242,1,43,0,0
74167,48243,1,4,814,0
74168,48244,1,83,852,0
74169,48245,1,69,530,0
74170,48246,1,44,50,0
74171,48247,1,44,50,0
74172,48248,1,7,50,0
74173,48249,1,135,50,0
74174,48250,1,75,0,0
74175,48251,1,83,852,0
74176,48252,1,14,0,0
74177,48253,1,56,0,0
74178,48254,1,56,0,0
74179,48255,1,44,50,0
74180,48256,1,44,50,0
74181,48257,1,56,0,0
74182,48258,1,83,852,0
74183,48259,1,83,852,0
74184,48260,1,83,852,0
74185,48261,1,1,50,0
74186,48261,2,1,0,0
74187,48261,3,1,0,0
74188,48262,1,1,50,0
74189,48262,2,1,0,0
74190,48262,3,1,0,0
74191,48263,1,101,448,0
74192,48263,2,101,0,0
74193,48263,3,101,0,0
74194,48264,1,1,50,0
74195,48264,2,1,0,0
74196,48264,3,1,0,0
74197,48265,1,83,852,0
74198,48265,2,83,0,0
74199,48265,3,83,300,0
74200,48266,1,1,50,0
74201,48266,2,1,0,0
74202,48266,3,1,0,0
74203,48267,1,9,0,0
74204,48267,2,9,0,0
74205,48267,3,9,0,0
74206,48268,1,1,50,0
74207,48268,2,1,0,0
74208,48268,3,1,0,0
74209,48269,1,7,50,0
74210,48269,2,7,0,0
74211,48269,3,7,0,0
74212,48270,1,70,0,0
74213,48270,2,70,0,0
74214,48270,3,70,0,0
74215,48271,1,82,443,0
74216,48271,2,82,0,0
74217,48271,3,82,0,0
74218,48272,1,7,50,0
74219,48272,2,7,0,0
74220,48272,3,7,0,0
74221,48273,1,7,50,0
74222,48273,2,7,0,0
74223,48273,3,7,0,0
74224,48274,1,82,443,0
74225,48274,2,82,0,0
74226,48274,3,82,0,0
74227,48275,1,1,50,0
74228,48276,1,82,443,0
74229,48277,1,82,443,0
74230,48278,1,120,230.1,0
74231,48279,1,120,230.1,0
74232,48280,1,120,230.1,0
74233,48281,1,120,230.1,0
74234,48282,1,4,814,0
74235,48284,1,120,230.1,0
74236,48285,1,120,230.1,0
74237,48286,1,9,0,0
74238,48287,1,120,230.1,0
74239,48289,1,76,360,0
74240,48290,1,120,230.1,0
74241,48291,1,120,230.1,0
74242,48292,1,120,230.1,0
74243,48293,1,120,230.1,0
74244,48294,1,120,230.1,0
74245,48295,1,120,230.1,0
74246,48296,1,120,230.1,0
74247,48297,1,83,852,0
74248,48298,1,83,852,0
74249,48299,1,83,852,0
74250,48300,1,83,852,0
74251,48301,1,83,852,0
74252,48302,1,83,852,0
74253,48303,1,22,0,0
74254,48304,1,76,360,0
74255,48305,1,72,0,0
74256,48306,1,1,50,0
74257,48307,1,56,0,0
74258,48308,1,56,0,0
74259,48309,1,56,0,0
74260,48310,1,56,0,0
74261,48311,1,56,0,0
74262,48312,1,56,0,0
74263,48313,1,6,0,0
74264,48314,1,7,50,0
74265,48315,1,1,50,0
74266,48316,1,44,50,0
74267,48317,1,76,360,0
74268,48318,1,56,0,0
74269,48319,1,56,0,0
74270,48320,1,56,0,0
74272,48322,1,44,50,0
74273,48323,1,44,50,0
74274,48324,1,4,814,0
74275,48324,2,4,0,0
74276,48324,3,4,0,0
74277,48325,1,1,50,0
74278,48325,2,1,0,0
74279,48325,3,1,0,0
74280,48326,1,65,0,0
74281,48326,2,65,0,0
74282,48326,3,65,0,0
74283,48327,1,7,50,0
74284,48327,2,7,0,0
74285,48327,3,7,0,0
74286,48328,1,25,0,0
74287,48328,2,25,0,0
74288,48328,3,25,0,0
74289,48329,1,83,852,0
74290,48329,2,83,0,0
74291,48329,3,83,300,0
74292,48330,1,83,852,0
74293,48330,2,83,0,0
74294,48330,3,83,300,0
74295,48331,1,76,360,0
74296,48331,2,76,0,0
74297,48331,3,76,0,0
74298,48332,1,82,443,0
74299,48333,1,7,50,0
74300,48334,1,83,852,0
74301,48335,1,1,50,0
74302,48338,1,51,0,0
74303,48339,1,7,50,0
74304,48340,1,9,0,0
74305,48341,1,43,0,0
74306,48342,1,81,0,0
74307,48343,1,7,50,0
74308,48344,1,7,50,0
74309,48345,1,2,0,0
74310,48348,1,4,814,0
74311,48349,1,83,852,0
74312,48350,1,83,852,0
74313,48351,1,56,0,0
74314,48352,1,56,0,0
74315,48353,1,56,0,0
74316,48354,1,56,0,0
74317,48355,1,56,0,0
74318,48356,1,56,0,0
74319,48357,1,83,852,0
74320,48358,1,83,852,0
74321,48359,1,135,50,0
74322,48360,1,83,852,0
74323,48361,1,83,852,0
74324,48362,1,51,0,0
74325,48363,1,56,0,0
74326,48364,1,56,0,0
74327,48365,1,44,50,0
74328,48366,1,44,50,0
74329,48367,1,55,0,0
74330,48367,2,55,0,0
74331,48367,3,55,0,0
74332,48368,1,83,852,0
74333,48368,2,83,0,0
74334,48368,3,83,300,0
74335,48369,1,76,360,0
74336,48369,2,76,0,0
74337,48369,3,76,0,0
74338,48370,1,83,852,0
74339,48370,2,83,0,0
74340,48370,3,83,300,0
74341,48371,1,82,443,0
74342,48371,2,82,0,0
74343,48371,3,82,0,0
74344,48372,1,7,50,0
74345,48372,2,7,0,0
74346,48372,3,7,0,0
74347,48373,1,120,230.1,0
74348,48373,2,120,0,0
74349,48373,3,120,0,0
74350,48374,1,120,230.1,0
74351,48374,2,120,0,0
74352,48374,3,120,0,0
74353,48375,1,120,230.1,0
74354,48375,2,120,0,0
74355,48375,3,120,0,0
74356,48376,1,82,443,0
74357,48376,2,9,0,0
74358,48376,3,9,0,0
74359,48377,1,120,230.1,0
74360,48377,2,120,0,0
74361,48377,3,120,0,0
74362,48378,1,120,230.1,0
74363,48378,2,120,0,0
74364,48378,3,120,0,0
74365,48379,1,120,230.1,0
74366,48379,2,120,0,0
74367,48379,3,120,0,0
74368,48380,1,120,230.1,0
74369,48380,2,120,0,0
74370,48380,3,120,0,0
74371,48381,1,120,230.1,0
74372,48381,2,120,0,0
74373,48381,3,120,0,0
74374,48382,1,120,230.1,0
74375,48382,2,120,0,0
74376,48382,3,120,0,0
74377,48383,1,120,230.1,0
74378,48383,2,120,0,0
74379,48383,3,120,0,0
74380,48384,1,120,230.1,0
74381,48384,2,120,0,0
74382,48384,3,120,0,0
74383,48385,1,120,230.1,0
74384,48385,2,120,0,0
74385,48385,3,120,0,0
74386,48386,1,120,230.1,0
74387,48387,1,82,443,0
74388,48388,1,82,443,0
74389,48389,1,7,50,0
74390,48390,1,82,443,0
74391,48391,1,112,0,0
74392,48392,1,7,50,0
74393,48393,1,76,360,0
74394,48394,1,7,50,0
74395,48395,1,44,50,0
74396,48396,1,70,0,0
74397,48397,1,4,814,0
74398,48398,1,4,500,0
74399,48399,1,1,50,0
74400,48400,1,56,0,0
74401,48401,1,56,0,0
74402,48402,1,56,0,0
74403,48403,1,56,0,0
74404,48404,1,56,0,0
74405,48405,1,81,0,0
74406,48406,1,83,852,0
74407,48407,1,83,852,0
74408,48408,1,135,50,0
74409,48409,1,135,50,0
74410,48410,1,4,814,0
74411,48411,1,45,0,0
74412,48413,1,44,50,0
74413,48414,1,6,0,0
74414,48415,1,44,50,0
74415,48416,1,83,852,0
74416,48416,2,4,0,0
74417,48416,3,4,0,0
74418,48417,1,7,50,0
74419,48417,2,7,0,0
74420,48417,3,7,0,0
74421,48418,1,69,609,0
74422,48418,2,1,0,0
74423,48418,3,1,0,0
74424,48419,1,120,230.1,0
74425,48419,2,120,0,0
74426,48419,3,120,0,0
74427,48420,1,120,230.1,0
74428,48420,2,120,0,0
74429,48420,3,120,0,0
74430,48421,1,120,230.1,0
74431,48421,2,120,0,0
74432,48421,3,120,0,0
74433,48422,1,120,230.1,0
74434,48422,2,120,0,0
74435,48422,3,120,0,0
74436,48423,1,120,230.1,0
74437,48423,2,120,0,0
74438,48423,3,120,0,0
74439,48424,1,120,230.1,0
74440,48424,2,120,0,0
74441,48424,3,120,0,0
74442,48425,1,1,50,0
74443,48425,2,1,0,0
74444,48425,3,1,0,0
74445,48426,1,1,50,0
74446,48426,2,1,0,0
74447,48426,3,1,0,0
74448,48427,1,120,230.1,0
74449,48427,2,120,0,0
74450,48427,3,120,0,0
74451,48428,1,120,230.1,0
74452,48428,2,120,0,0
74453,48428,3,120,0,0
74454,48429,1,120,230.1,0
74455,48429,2,120,0,0
74456,48429,3,120,0,0
74457,48430,1,120,230.1,0
74458,48430,2,120,0,0
74459,48430,3,120,0,0
74460,48431,1,120,230.1,0
74461,48431,2,120,0,0
74462,48431,3,120,0,0
74463,48432,1,120,230.1,0
74464,48432,2,120,0,0
74465,48432,3,120,0,0
74466,48433,1,82,443,0
74467,48433,2,82,0,0
74468,48433,3,82,0,0
74469,48434,1,120,230.1,0
74470,48434,2,120,0,0
74471,48434,3,120,0,0
74472,48435,1,120,230.1,0
74473,48435,2,120,0,0
74474,48435,3,120,0,0
74475,48436,1,120,230.1,0
74476,48436,2,120,0,0
74477,48436,3,120,0,0
74478,48437,1,120,230.1,0
74479,48437,2,120,0,0
74480,48437,3,120,0,0
74481,48438,1,41,0,0
74482,48438,2,41,0,0
74483,48438,3,41,0,0
74484,48439,1,82,443,0
74485,48440,1,43,0,0
74486,48441,1,43,0,0
74487,48442,1,120,230.1,0
74488,48443,1,120,230.1,0
74489,48444,1,82,443,0
74490,48445,1,82,443,0
74491,48446,1,82,443,0
74492,48447,1,82,443,0
74493,48448,1,83,852,0
74494,48450,1,7,50,0
74495,48451,1,83,852,0
74496,48452,1,83,852,0
74497,48453,1,83,852,0
74498,48454,1,83,852,0
74499,48455,1,7,50,0
74500,48456,1,120,230.1,0
74501,48457,1,1,50,0
74502,48458,1,1,50,0
74503,48459,1,4,814,0
74504,48460,1,81,0,0
74506,48461,1,4,814,0
74507,48462,1,83,852,0
74508,48463,1,83,852,0
74509,48464,1,56,0,0
74510,48465,1,56,0,0
74511,48466,1,56,0,0
74512,48467,1,83,852,0
74513,48468,1,83,852,0
74514,48469,1,83,852,0
74515,48470,1,83,852,0
74516,48471,1,56,0,0
74517,48472,1,56,0,0
74518,48473,1,83,852,0
74519,48474,1,83,852,0
74520,48475,1,4,814,0
74521,48476,1,81,0,0
74522,48476,2,81,0,0
74523,48476,3,81,0,0
74524,48477,1,83,852,0
74525,48478,1,83,852,0
74526,48479,1,7,50,0
74527,48480,1,4,814,0
74528,48481,1,67,0,0
74529,48482,1,44,50,0
74530,48483,1,6,0,0
74531,48484,1,44,50,0
74532,48485,1,135,50,0
74533,48486,1,44,50,0
74534,48487,1,27,0,0
74535,48488,1,83,852,0
74536,48489,1,83,852,0
74537,48490,1,83,852,0
74538,48491,1,83,852,0
74539,48492,1,83,852,0
74540,48493,1,44,50,0
74541,48494,1,44,50,0
74542,48495,1,81,0,0
74543,48495,2,81,0,0
74544,48495,3,81,0,0
74545,48496,1,83,852,0
74546,48496,2,7,0,0
74547,48496,3,7,0,0
74548,48497,1,2,0,0
74549,48497,2,2,0,0
74550,48497,3,2,0,0
74551,48498,1,83,1056,0
74552,48498,2,7,0,0
74553,48498,3,7,0,0
74554,48499,1,83,1056,0
74555,48499,2,83,0,0
74556,48499,3,83,300,0
74557,48500,1,83,1056,0
74558,48500,2,83,0,0
74559,48500,3,83,300,0
74560,48501,1,83,1056,0
74561,48501,2,83,0,0
74562,48501,3,83,300,0
74563,48502,1,83,852,0
74564,48502,2,4,0,0
74565,48502,3,4,0,0
74566,48503,1,83,1056,0
74567,48503,2,83,0,0
74568,48503,3,83,300,0
74569,48504,1,83,1056,0
74570,48504,2,7,0,0
74571,48504,3,7,0,0
74572,48505,1,83,1056,0
74573,48505,2,83,0,0
74574,48505,3,83,300,0
74575,48506,1,83,1056,0
74576,48506,2,7,0,0
74577,48506,3,7,0,0
74578,48507,1,2,0,0
74579,48507,2,2,0,0
74580,48507,3,2,0,0
74581,48509,1,1,50,0
74582,48509,2,1,0,0
74583,48509,3,1,0,0
74584,48510,1,70,0,0
74585,48510,2,70,0,0
74586,48510,3,70,0,0
74587,48511,1,76,360,0
74588,48511,2,76,0,0
74589,48511,3,76,0,0
74590,48512,1,1,50,0
74591,48512,2,1,0,0
74592,48512,3,1,0,0
74593,48513,1,4,936,0
74594,48513,2,4,0,0
74595,48513,3,4,0,0
74596,48514,1,1,50,0
74597,48514,2,1,0,0
74598,48514,3,1,0,0
74599,48515,1,6,0,0
74600,48515,2,6,0,0
74601,48515,3,6,0,0
74602,48516,1,83,1056,0
74603,48517,1,83,1056,0
74604,48518,1,2,0,0
74605,48519,1,45,0,0
74606,48520,1,120,230.1,0
74607,48521,1,120,230.1,0
74608,48522,1,120,230.1,0
74609,48523,1,120,230.1,0
74610,48524,1,120,230.1,0
74611,48525,1,120,230.1,0
74612,48526,1,120,230.1,0
74613,48527,1,120,230.1,0
74614,48528,1,120,230.1,0
74615,48529,1,120,230.1,0
74616,48530,1,120,230.1,0
74617,48531,1,120,230.1,0
74618,48532,1,4,936,0
74619,48533,1,83,852,0
74620,48534,1,120,230.1,0
74621,48535,1,120,230.1,0
74622,48536,1,120,230.1,0
74623,48537,1,120,230.1,0
74624,48538,1,120,230.1,0
74625,48539,1,120,230.1,0
74626,48540,1,120,230.1,0
74627,48541,1,65,0,0
74628,48542,1,83,852,0
74629,48543,1,46,0,0
74630,48545,1,44,50,0
74631,48546,1,7,50,0
74632,48547,1,44,50,0
74633,48548,1,83,1056,0
74634,48549,1,61,0,0
74635,48550,1,76,360,0
74636,48551,1,70,0,0
74637,48552,1,83,1056,0
74638,48553,1,83,1056,0
74639,48554,1,83,1056,0
74640,48555,1,44,50,0
74641,48556,1,83,1056,0
74642,48557,1,70,0,0
74643,48558,1,70,0,0
74644,48559,1,83,1056,0
74645,48560,1,44,50,0
74646,48561,1,44,50,0
74647,48562,1,56,0,0
74648,48563,1,56,0,0
74649,48564,1,56,0,0
74650,48565,1,56,0,0
74651,48566,1,56,0,0
74652,48567,1,56,0,0
74653,48568,1,1,50,0
74654,48569,1,1,50,0
74655,48570,1,24,0,0
74656,48570,2,24,0,0
74657,48570,3,24,0,0
74658,48571,1,55,0,0
74659,48571,2,55,0,0
74660,48571,3,55,0,0
74661,48572,1,70,0,0
74662,48572,2,70,0,0
74663,48572,3,70,0,0
74664,48573,1,7,50,0
74665,48573,2,7,0,0
74666,48573,3,7,0,0
74667,48574,1,120,230.1,0
74668,48574,2,120,0,0
74669,48574,3,120,0,0
74670,48575,1,120,230.1,0
74671,48575,2,120,0,0
74672,48575,3,120,0,0
74673,48576,1,120,230.1,0
74674,48576,2,120,0,0
74675,48576,3,120,0,0
74676,48577,1,120,230.1,0
74677,48577,2,120,0,0
74678,48577,3,120,0,0
74679,48578,1,120,230.1,0
74680,48578,2,120,0,0
74681,48578,3,120,0,0
74682,48579,1,120,230.1,0
74683,48579,2,120,0,0
74684,48579,3,120,0,0
74685,48580,1,120,230.1,0
74686,48580,2,120,0,0
74687,48580,3,120,0,0
74688,48581,1,65,0,0
74689,48581,2,65,0,0
74690,48581,3,65,0,0
74691,48582,1,82,612,0
74692,48582,2,82,0,0
74693,48582,3,82,0,0
74694,48583,1,83,1056,0
74695,48584,1,83,1056,0
74696,48585,1,83,1056,0
74697,48586,1,83,1056,0
74698,48587,1,7,50,0
74699,48588,1,59,0,0
74700,48589,1,81,0,0
74701,48590,1,7,50,0
74702,48591,1,51,0,0
74703,48592,1,7,50,0
74704,48593,1,66,0,0
74705,48594,1,83,1056,0
74706,48595,1,83,852,0
74707,48596,1,44,50,0
74708,48597,1,44,50,0
74709,48598,1,44,50,0
74710,48599,1,56,0,0
74711,48600,1,56,0,0
74712,48601,1,44,50,0
74713,48602,1,83,1056,0
74714,48603,1,83,1056,0
74715,48604,1,83,852,0
74716,48605,1,83,1056,0
74717,48606,1,135,50,0
74718,48607,1,42,0,0
74719,48608,1,56,0,0
74720,48609,1,56,0,0
74721,48610,1,56,0,0
74722,48611,1,4,936,0
74723,48612,1,83,1056,0
74724,48613,1,83,852,0
74725,48614,1,120,230.1,0
74726,48614,2,120,0,0
74727,48614,3,120,0,0
74728,48615,1,7,50,0
74729,48615,2,7,0,0
74730,48615,3,7,0,0
74731,48616,1,119,0,0
74732,48616,2,4,0,0
74733,48616,3,4,0,0
74734,48617,1,7,50,0
74735,48617,2,7,0,0
74736,48617,3,7,0,0
74737,48618,1,7,50,0
74738,48618,2,7,0,0
74739,48618,3,7,0,0
74740,48619,1,7,50,0
74741,48619,2,7,0,0
74742,48619,3,7,0,0
74743,48620,1,82,612,0
74744,48620,2,82,0,0
74745,48620,3,82,0,0
74746,48621,1,82,612,0
74747,48621,2,82,0,0
74748,48621,3,82,0,0
74749,48622,1,7,50,0
74750,48623,1,4,936,0
74751,48624,1,83,1056,0
74752,48625,1,83,852,0
74753,48626,1,83,1056,0
74754,48628,1,69,609,0
74755,48629,1,70,0,0
74756,48630,1,70,0,0
74757,48631,1,120,230.1,0
74758,48632,1,120,230.1,0
74759,48633,1,7,50,0
74760,48634,1,120,230.1,0
74761,48635,1,120,230.1,0
74762,48636,1,120,230.1,0
74763,48637,1,120,230.1,0
74764,48638,1,120,230.1,0
74765,48639,1,120,230.1,0
74766,48640,1,120,230.1,0
74767,48641,1,120,230.1,0
74768,48642,1,120,230.1,0
74769,48643,1,120,230.1,0
74770,48644,1,120,230.1,0
74771,48645,1,120,230.1,0
74772,48646,1,120,230.1,0
74773,48647,1,120,230.1,0
74774,48648,1,120,230.1,0
74775,48649,1,120,230.1,0
74776,48650,1,120,230.1,0
74777,48651,1,65,0,0
74778,48652,1,47,0,0
74779,48654,1,12,0,0
74780,48655,1,83,852,0
74781,48656,1,1,50,0
74782,48657,1,7,50,0
74783,48658,1,107,0,0
74784,48659,1,44,50,0
74785,48660,1,44,50,0
74786,48661,1,83,852,0
74787,48662,1,1,50,0
74788,48663,1,44,50,0
74789,48664,1,56,0,0
74790,48665,1,135,50,0
74791,48666,1,44,50,0
74792,48667,1,44,50,0
74793,48668,1,4,936,0
74794,48668,2,4,0,0
74795,48668,3,4,0,0
74796,48669,1,4,936,0
74797,48669,2,4,0,0
74798,48669,3,4,0,0
74799,48670,1,82,612,0
74800,48670,2,82,0,0
74801,48670,3,82,0,0
74802,48671,1,82,612,0
74803,48671,2,82,0,0
74804,48671,3,82,0,0
74805,48672,1,7,50,0
74806,48673,1,7,50,0
74807,48674,1,51,0,0
74808,48675,1,51,0,0
74809,48676,1,83,1056,0
74810,48677,1,83,1056,0
74811,48678,1,83,1056,0
74812,48679,1,4,936,0
74813,48680,1,70,0,0
74814,48681,1,120,230.1,0
74815,48683,1,83,1056,0
74816,48684,1,1,50,0
74817,48685,1,4,936,0
74818,48686,1,120,230.1,0
74819,48687,1,120,230.1,0
74820,48688,1,120,230.1,0
74821,48689,1,120,230.1,0
74822,48690,1,120,230.1,0
74823,48691,1,120,230.1,0
74824,48692,1,120,230.1,0
74825,48693,1,120,230.1,0
74826,48694,1,120,230.1,0
74827,48695,1,120,230.1,0
74828,48696,1,120,230.1,0
74829,48697,1,120,230.1,0
74830,48698,1,120,230.1,0
74831,48699,1,120,230.1,0
74832,48700,1,120,230.1,0
74833,48701,1,120,230.1,0
74834,48702,1,120,230.1,0
74835,48703,1,1,50,0
74837,48705,1,7,50,0
74838,48706,1,1,50,0
74839,48707,1,1,50,0
74840,48708,1,7,50,0
74841,48709,1,56,0,0
74842,48710,1,56,0,0
74843,48711,1,56,0,0
74844,48712,1,56,0,0
74845,48713,1,70,0,0
74846,48714,1,6,0,0
74847,48715,1,135,50,0
74848,48716,1,83,1056,0
74849,48717,1,1,50,0
74850,48718,1,83,1056,0
74851,48719,1,83,1056,0
74852,48720,1,83,1056,0
74853,48721,1,83,1056,0
74854,48722,1,44,50,0
74855,48723,1,56,0,0
74856,48724,1,81,0,0
74857,48725,1,70,0,0
74858,48726,1,83,1056,0
74859,48727,1,83,1056,0
74860,48728,1,1,50,0
74861,48729,1,81,0,0
74862,48730,1,45,0,0
74863,48731,1,2,0,0
74864,48732,1,135,50,0
74865,48733,1,2,0,0
74866,48734,1,44,50,0
74867,48735,1,83,1056,0
74868,48735,2,83,0,0
74869,48735,3,83,300,0
74870,48736,1,70,0,0
74871,48736,2,70,0,0
74872,48736,3,70,0,0
74873,48737,1,22,0,0
74874,48737,2,22,0,0
74875,48737,3,22,0,0
74876,48738,1,83,1056,0
74877,48738,2,83,0,0
74878,48738,3,83,300,0
74879,48739,1,4,936,0
74880,48739,2,4,0,0
74881,48739,3,4,0,0
74882,48740,1,1,50,0
74883,48740,2,1,0,0
74884,48740,3,1,0,0
74885,48741,1,1,50,0
74886,48741,2,1,0,0
74887,48741,3,1,0,0
74888,48742,1,83,1056,0
74889,48742,2,83,0,0
74890,48742,3,83,300,0
74891,48743,1,83,1056,0
74892,48743,2,83,0,0
74893,48743,3,83,300,0
74894,48744,1,70,0,0
74895,48744,2,70,0,0
74896,48744,3,70,0,0
74897,48745,1,22,0,0
74898,48745,2,7,0,0
74899,48745,3,7,0,0
74900,48746,1,81,0,0
74901,48746,2,81,0,0
74902,48746,3,81,0,0
74903,48747,1,120,230.1,0
74904,48748,1,6,0,0
74905,48749,1,1,50,0
74906,48750,1,62,0,0
74907,48751,1,120,230.1,0
74908,48752,1,120,230.1,0
74909,48753,1,7,50,0
74910,48754,1,120,230.1,0
74911,48755,1,7,50,0
74912,48756,1,120,230.1,0
74913,48757,1,120,230.1,0
74914,48758,1,120,230.1,0
74915,48759,1,120,230.1,0
74916,48760,1,120,230.1,0
74917,48761,1,120,230.1,0
74918,48762,1,120,230.1,0
74919,48763,1,120,230.1,0
74920,48764,1,120,230.1,0
74921,48765,1,120,230.1,0
74922,48767,1,120,230.1,0
74923,48768,1,120,230.1,0
74924,48769,1,120,230.1,0
74925,48770,1,120,230.1,0
74926,48771,1,56,0,0
